time_s,srcCellId,neighborCellId,cio_display_dB,cio_display_ie
13.5,1,3,-2.5,-5
13.5,2,1,-2,-4
13.5,2,3,-2,-4
13.5,3,1,-3,-6
13.5,3,2,-3,-6
16,1,2,-0,0
16,1,3,-0,0
16,2,1,-4.5,-9
16,2,3,-4.5,-9
16,3,1,3.5,7
16,3,2,3.5,7
18.5,1,2,2.5,5
18.5,1,3,2.5,5
18.5,2,1,-4,-8
18.5,2,3,-4,-8
18.5,3,1,-3,-6
18.5,3,2,-3,-6
21,1,2,-3,-6
21,1,3,-3,-6
21,2,1,0.5,1
21,2,3,0.5,1
21,3,1,-1,-2
21,3,2,-1,-2
23.5,1,2,-0,0
23.5,1,3,-0,0
23.5,2,1,-0.5,-1
23.5,2,3,-0.5,-1
23.5,3,1,4,8
23.5,3,2,4,8
26,1,2,-4.5,-9
26,1,3,-4.5,-9
26,2,1,-5,-10
26,2,3,-5,-10
26,3,1,4.5,9
26,3,2,4.5,9
28.5,1,2,0.5,1
28.5,1,3,0.5,1
28.5,2,1,-2.5,-5
28.5,2,3,-2.5,-5
28.5,3,1,-3.5,-7
28.5,3,2,-3.5,-7
31,1,2,4,8
31,1,3,4,8
31,2,1,-3,-6
31,2,3,-3,-6
31,3,1,-2,-4
31,3,2,-2,-4
33.5,1,2,3.5,7
33.5,1,3,3.5,7
33.5,2,1,-4,-8
33.5,2,3,-4,-8
33.5,3,1,-1.5,-3
33.5,3,2,-1.5,-3
36,1,2,-2.5,-5
36,1,3,-2.5,-5
36,2,1,-3.5,-7
36,2,3,-3.5,-7
36,3,1,1,2
36,3,2,1,2
38.5,1,2,1,2
38.5,1,3,1,2
38.5,2,1,-0,0
38.5,2,3,-0,0
38.5,3,1,-5,-10
38.5,3,2,-5,-10
41,1,2,-4.5,-9
41,1,3,-4.5,-9
41,2,1,-3.5,-7
41,2,3,-3.5,-7
41,3,1,-4,-8
41,3,2,-4,-8
43.5,1,2,3,6
43.5,1,3,3,6
43.5,2,1,-1,-2
43.5,2,3,-1,-2
43.5,3,1,-0.5,-1
43.5,3,2,-0.5,-1
46,1,2,-2,-4
46,1,3,-2,-4
46,2,1,-3,-6
46,2,3,-3,-6
46,3,1,4.5,9
46,3,2,4.5,9
48.5,1,2,-1,-2
48.5,1,3,-1,-2
48.5,2,1,-4,-8
48.5,2,3,-4,-8
48.5,3,1,3,6
48.5,3,2,3,6
51,1,2,2.5,5
51,1,3,2.5,5
51,2,1,2,4
51,2,3,2,4
51,3,1,2,4
51,3,2,2,4
53.5,1,2,1.5,3
53.5,1,3,1.5,3
53.5,2,1,-1.5,-3
53.5,2,3,-1.5,-3
53.5,3,1,-4.5,-9
53.5,3,2,-4.5,-9
56,1,2,-3.5,-7
56,1,3,-3.5,-7
56,2,1,1.5,3
56,2,3,1.5,3
56,3,1,-1.5,-3
56,3,2,-1.5,-3
58.5,1,2,-1,-2
58.5,1,3,-1,-2
58.5,2,1,4.5,9
58.5,2,3,4.5,9
58.5,3,1,-2,-4
58.5,3,2,-2,-4
2.5,1,2,3,6
2.5,1,3,3,6
2.5,2,1,-2,-4
2.5,2,3,-2,-4
2.5,3,1,-0.5,-1
2.5,3,2,-0.5,-1
5,1,2,-2.5,-5
5,1,3,-2.5,-5
5,2,1,3.5,7
5,2,3,3.5,7
5,3,1,-2.5,-5
5,3,2,-2.5,-5
7.5,1,2,1.5,3
7.5,1,3,1.5,3
7.5,2,1,4,8
7.5,2,3,4,8
7.5,3,1,-4.5,-9
7.5,3,2,-4.5,-9
10,1,2,4.5,9
10,1,3,4.5,9
10,2,1,-3,-6
10,2,3,-3,-6
10,3,1,-4,-8
10,3,2,-4,-8
12.5,1,2,-3.5,-7
12.5,1,3,-3.5,-7
12.5,2,1,3,6
12.5,2,3,3,6
12.5,3,1,-4,-8
12.5,3,2,-4,-8
15,1,2,2.5,5
15,1,3,2.5,5
15,2,1,3,6
15,2,3,3,6
15,3,1,-2,-4
15,3,2,-2,-4
17.5,1,2,2,4
17.5,1,3,2,4
17.5,2,1,2,4
17.5,2,3,2,4
17.5,3,1,3.5,7
17.5,3,2,3.5,7
20,1,2,4,8
20,1,3,4,8
20,2,1,-0,0
20,2,3,-0,0
20,3,1,-3.5,-7
20,3,2,-3.5,-7
22.5,1,2,0.5,1
22.5,1,3,0.5,1
22.5,2,1,-0,0
22.5,2,3,-0,0
22.5,3,1,3.5,7
22.5,3,2,3.5,7
25,1,2,1,2
25,1,3,1,2
25,2,1,-3,-6
25,2,3,-3,-6
25,3,1,-3.5,-7
25,3,2,-3.5,-7
27.5,1,2,3,6
27.5,1,3,3,6
27.5,2,1,-1,-2
27.5,2,3,-1,-2
27.5,3,1,-0,0
27.5,3,2,-0,0
30,1,2,2.5,5
30,1,3,2.5,5
30,2,1,-5,-10
30,2,3,-5,-10
30,3,1,1.5,3
30,3,2,1.5,3
32.5,1,2,-0.5,-1
32.5,1,3,-0.5,-1
32.5,2,1,3.5,7
32.5,2,3,3.5,7
32.5,3,1,-1.5,-3
32.5,3,2,-1.5,-3
35,1,2,-1,-2
35,1,3,-1,-2
35,2,1,-2.5,-5
35,2,3,-2.5,-5
35,3,1,-3.5,-7
35,3,2,-3.5,-7
37.5,1,2,-4,-8
37.5,1,3,-4,-8
37.5,2,1,2.5,5
37.5,2,3,2.5,5
37.5,3,1,-2,-4
37.5,3,2,-2,-4
40,1,2,-3,-6
40,1,3,-3,-6
40,2,1,1,2
40,2,3,1,2
40,3,1,-4,-8
40,3,2,-4,-8
42.5,1,2,0.5,1
42.5,1,3,0.5,1
42.5,2,1,-1,-2
42.5,2,3,-1,-2
42.5,3,1,-4.5,-9
42.5,3,2,-4.5,-9
45,1,2,1,2
45,1,3,1,2
45,2,1,4,8
45,2,3,4,8
45,3,1,-4.5,-9
45,3,2,-4.5,-9
47.5,1,2,4,8
47.5,1,3,4,8
47.5,2,1,-0.5,-1
47.5,2,3,-0.5,-1
47.5,3,1,-1.5,-3
47.5,3,2,-1.5,-3
50,1,2,3,6
50,1,3,3,6
50,2,1,-0.5,-1
50,2,3,-0.5,-1
50,3,1,4.5,9
50,3,2,4.5,9
52.5,1,2,-5,-10
52.5,1,3,-5,-10
52.5,2,1,-2.5,-5
52.5,2,3,-2.5,-5
52.5,3,1,-2.5,-5
52.5,3,2,-2.5,-5
55,1,2,-2.5,-5
55,1,3,-2.5,-5
55,2,1,-2.5,-5
55,2,3,-2.5,-5
55,3,1,1,2
55,3,2,1,2
57.5,1,2,-0,0
57.5,1,3,-0,0
57.5,2,1,-4,-8
57.5,2,3,-4,-8
57.5,3,1,1,2
57.5,3,2,1,2
